name,address,google_map,route_proximity
St Bernard's RC Primary School,"Wendover Drive, Bolton, BL3 4RX","https://www.google.com/maps/@53.569069378380036,-2.4793820349624753,16z",19829.43936
Griffin House School,"Little Kimble, Aylesbury, HP17 0XP","https://www.google.com/maps/@51.75019355357779,-0.806612168937276,16z",19829.79766
St Thomas CofE Primary School,"Molyneux Road, Westhoughton, BL5 3HP","https://www.google.com/maps/@53.54422207221134,-2.4959569573914826,16z",19832.57312
Aldenham School,,"https://www.google.com/maps/@51.663433709783476,-0.32816962463354393,16z",19835.88618
York House School,"Redheath, Rickmansworth, WD3 4LW","https://www.google.com/maps/@51.66329986927262,-0.46048431722643646,16z",19837.62995
Rishton Methodist School,,"https://www.google.com/maps/@53.7657114096449,-2.412687575050031,16z",19838.29027
Sacred Heart Catholic Primary School,,"https://www.google.com/maps/@51.54004837436099,0.7258530759300783,16z",19844.7537
Brading Church of England Controlled Primary School,"West Street, Brading, PO36 0DS","https://www.google.com/maps/@50.6802501416501,-1.1449277678782395,16z",19864.69466
Ynyscynon Nursery School,,"https://www.google.com/maps/@51.6334773033149,-3.4478047061821204,16z",19868.45053
Luttons Community Primary School,"West Lutton, YO17 8TF","https://www.google.com/maps/@54.114045090262316,-0.5744286054723614,16z",19875.0817
Aldenham School - School House,,"https://www.google.com/maps/@51.66353405661874,-0.3282116011598046,16z",19886.90268
Aldenham School Library,,"https://www.google.com/maps/@51.66360608754262,-0.3273015362173678,16z",19888.80782
Tadley Court,"Tadley Court Tadley Common Road, RG26 3TB","https://www.google.com/maps/@51.35677170869862,-1.1311198940386644,16z",19890.15067
Aldenham School,,"https://www.google.com/maps/@51.66252305272378,-0.3246490659718439,16z",19902.27838
UNKNOWN,"Vicarage Road, Sidmouth,","https://www.google.com/maps/@50.684476264564054,-3.2364568011912183,16z",19906.93287
Abbeyfields First School,"Abbots Way, Morpeth, NE61 2LZ","https://www.google.com/maps/@55.16471693541169,-1.6995688677676766,16z",19907.2609
Aldenham School - Maths & RS Departments,,"https://www.google.com/maps/@51.66374967621004,-0.32824058569770237,16z",19909.13856
UNKNOWN,,"https://www.google.com/maps/@51.65831229558978,-0.36903218747291194,16z",19909.917
Ysgol Gymraeg Bro Sannan,CF81 9FN,"https://www.google.com/maps/@51.68966250692141,-3.218775150253121,16z",19910.5292
Chilton Primary School,,"https://www.google.com/maps/@54.66000164322677,-1.556727336527771,16z",19911.14517
The Grange Academy,"Latham Avenue, WA7 5DX","https://www.google.com/maps/@53.33475076430565,-2.7165448750947454,16z",19916.1621
Oswaldtwistle West End Primary School,"Aspen Lane, Accrington, BB5 4QA","https://www.google.com/maps/@53.747797592934,-2.410664108712983,16z",19918.63473
UNKNOWN,,"https://www.google.com/maps/@51.66376532005127,-0.32855824933841576,16z",19919.88195
Hawridge and Cholesbury Church of England School,,"https://www.google.com/maps/@51.75098693841834,-0.638965095055826,16z",19923.62558
Westcliffe Primary School,"Dryden Road, Scunthorpe, DN17 1PN","https://www.google.com/maps/@53.56669544634583,-0.6778017170814171,16z",19924.19062
Dent CofE Voluntary Aided Primary School,,"https://www.google.com/maps/@54.27806288261895,-2.4559212737148965,16z",19924.20955
Aldenham School - Design Technology Department,,"https://www.google.com/maps/@51.6639154754952,-0.32804221660425714,16z",19930.03338
UNKNOWN,,"https://www.google.com/maps/@51.66144149742224,-0.33044668689874795,16z",19933.10508
UNKNOWN,,"https://www.google.com/maps/@51.658592244349826,-0.3687829198582888,16z",19935.62625
Blakeney Primary School,"High Street, GL15 4EB","https://www.google.com/maps/@51.759444854855445,-2.4793862338703003,16z",19936.24657
Llancaeach Junior School,"Commercial Street, Nelson, CF46 6NF","https://www.google.com/maps/@51.65084367119818,-3.2807533773646234,16z",19937.10546
Westbrook Old Hall Primary School,"Old Hall Road, WA5 9QA","https://www.google.com/maps/@53.40161453162318,-2.6229937531435645,16z",19939.02515
Ladybridge Community Primary School,"Broadford Road, BL3 4NB","https://www.google.com/maps/@53.570950335303316,-2.475210121579001,16z",19939.87693
Hamford Primary Academy,"Elm Tree Avenue, Walton-on-the-Naze, CO14 8TE","https://www.google.com/maps/@51.84589313583574,1.2465864522270071,16z",19941.96403
Castle Acre Church of England Primary Academy,,"https://www.google.com/maps/@52.7050116320456,0.685080165345881,16z",19946.62655
Riddings Infant & Junior School,,"https://www.google.com/maps/@53.560137344218205,-0.6626141146241274,16z",19947.71983
Aldenham School Sports Pavillion,,"https://www.google.com/maps/@51.664287804124,-0.3260293690686033,16z",19950.4163
Aldenham School - Art and ICT Departments,,"https://www.google.com/maps/@51.66415867651145,-0.3278441034227877,16z",19951.17826
UNKNOWN,,"https://www.google.com/maps/@51.65969127531385,-0.36975264161401655,16z",19952.52899
Aldenham School Science Department,,"https://www.google.com/maps/@51.66421504637582,-0.3275869932700578,16z",19966.50855
Helen Allison School,"Longfield Road, DA13 0EW","https://www.google.com/maps/@51.37498575035235,0.3569954874486428,16z",19971.46888
St Mary's C of E Primary School,,"https://www.google.com/maps/@53.47577365611146,-2.550105231035171,16z",19974.50986
Sycamore Lane Primary School,,"https://www.google.com/maps/@53.389867606196205,-2.638069648473548,16z",19978.41528
Farndon Primary School,"Churton Road, Chester, CH3 6QP","https://www.google.com/maps/@53.08667147060652,-2.8766950453150866,16z",19982.16984
Porth Infants School,,"https://www.google.com/maps/@51.615307513941566,-3.4087169685155696,16z",19982.21419
Aureus Primary School,"Clover Fields, Didcot, OX11 6GS","https://www.google.com/maps/@51.60162249973231,-1.2643233172644002,16z",19983.70474
UNKNOWN,,"https://www.google.com/maps/@51.601705131425646,-1.2639423079174454,16z",19983.70474
Aldenham School Drama Department,,"https://www.google.com/maps/@51.66498783283945,-0.3269266467579796,16z",19987.62003
Aldenham School Prep School,,"https://www.google.com/maps/@51.66411405754794,-0.32948447354079563,16z",19989.84528
East Coker Community Primary School,"East Coker, BA22 9HY","https://www.google.com/maps/@50.91269082113915,-2.659657936045129,16z",19995.25459
Pennthorpe School,"Church Street, Rudgwick, RH12 3HJ","https://www.google.com/maps/@51.087881375001864,-0.4522972235516503,16z",19997.44139
Cranford Park Church of England Primary School,"Cranford Park Drive, GU46 6LB","https://www.google.com/maps/@51.338138145408266,-0.8248126926477953,16z",20001.39602
Henry Beaufort School,"East Woodhay Road, Winchester, SO22 6JJ","https://www.google.com/maps/@51.08091147457102,-1.3306887242028729,16z",20003.33904
Old Sodbury CE Primary School,"Old Sodbury Primary School, Church Lane, BS37 6NB","https://www.google.com/maps/@51.5342240061933,-2.3524459632902857,16z",20004.24744
The Yellow House School,"1 Alderford Street, Sible Hedingham, CO9 3HX","https://www.google.com/maps/@51.973816561319445,0.5943730469931591,16z",20004.51513
Hillesley Primary School,GL12 7RH,"https://www.google.com/maps/@51.6052850251007,-2.3327735780269596,16z",20005.10495
Hurworth School,"Croft Road, DL2 2JG","https://www.google.com/maps/@54.483426937664284,-1.5412404873312786,16z",20005.38316
Old Newton CofE Primary School,"School Road, IP14 4PJ","https://www.google.com/maps/@52.22151989712552,1.0161957502215129,16z",20007.31454
Aldenham School Pre-Prep,,"https://www.google.com/maps/@51.66446675251951,-0.3310753158135232,16z",20008.80452
Oakwood County Infants School,"Windsor Avenue, Clacton-on-Sea, CO15 2AH","https://www.google.com/maps/@51.79059630775799,1.1383254172639006,16z",20017.96489
East Harptree Church of England Primary School,"Church Lane, BS40 6BD","https://www.google.com/maps/@51.301162374544525,-2.6232666921720713,16z",20022.64656
St Mungo School,DG11 1BT,"https://www.google.com/maps/@55.082181682826544,-3.344678724941649,16z",20025.12416
Gelli Primary School,,"https://www.google.com/maps/@51.6457653782057,-3.4764533265709407,16z",20027.46613
Llanfabon Infants School,"Bryncelyn Avenue, Caerphilly, CF46 6HL","https://www.google.com/maps/@51.64971861941717,-3.287253885478467,16z",20028.64284
Porth Junior School,,"https://www.google.com/maps/@51.60910816661984,-3.3967253888170696,16z",20031.0389
Kirby Primary Academy,"Halstead Road, Kirby Cross, CO13 0LW","https://www.google.com/maps/@51.84402274062875,1.2195258180739676,16z",20055.91429
Cam Woodfield Infant School,"Elstub Lane, GL11 6JJ","https://www.google.com/maps/@51.697914577394805,-2.376225594600977,16z",20058.79952
Alton Park Junior School,"Alton Park Road, Clacton-on-Sea, CO15 1DL","https://www.google.com/maps/@51.790563370522726,1.140885648635331,16z",20065.14856
Stobhillgate First School,"Morpeth, NE61 2HA","https://www.google.com/maps/@55.15895397338546,-1.6735441340572583,16z",20071.69685
Central Primary School,"Derby Road, Watford, WD17 2LX","https://www.google.com/maps/@51.65578184761518,-0.39165512068191616,16z",20073.48863
Cam Woodfield Junior School,GL11 6JJ,"https://www.google.com/maps/@51.695731240291835,-2.3784993776428682,16z",20080.56363
Fernhill School & Language College,"Neville Duke Road, GU14 9BY","https://www.google.com/maps/@51.31518643096534,-0.7678314679919331,16z",20084.76009
Stadhampton Primary School,"Cratlands Close, OX44 7XL","https://www.google.com/maps/@51.68380176895754,-1.131441300874913,16z",20086.07742
UNKNOWN,,"https://www.google.com/maps/@53.51003388175812,-2.536724584363964,16z",20090.40881
Seaford Head Community College,,"https://www.google.com/maps/@50.769999471785425,0.11841046806455893,16z",20092.93848
Seaford Head Upper School,,"https://www.google.com/maps/@50.77054539779814,0.11799609640559788,16z",20092.93848
Samuel King's School,"Church Road, Alston, CA9 3QU","https://www.google.com/maps/@54.81138593374199,-2.4408340958799983,16z",20103.53814
Meopham Community Academy,"Longfield Road, Gravesend, DA13 0JW","https://www.google.com/maps/@51.374927408233,0.3595614556737807,16z",20104.62288
St Michael's Church of England First School,"Watery Lane, Minehead, TA24 5NY","https://www.google.com/maps/@51.206909558494324,-3.4806169526034476,16z",20113.24778
Great Harwood Primary School,"Rushton Street, BB6 7JQ","https://www.google.com/maps/@53.78434590211224,-2.413513368735299,16z",20118.83976
Bolton School,,"https://www.google.com/maps/@53.57812285272327,-2.4599477200715474,16z",20121.36521
Ysgol G. G. Llwyncelyn,,"https://www.google.com/maps/@51.60949435269426,-3.400659347958053,16z",20121.84657
UNKNOWN,,"https://www.google.com/maps/@51.749868773748084,0.11238284157851686,16z",20133.73389
Dallam Community Primary School,"Boulting Avenue, WA5 0JG","https://www.google.com/maps/@53.40908570220348,-2.6077443576976687,16z",20134.57344
Lydeard St. Lawrence Community Primary School,"Taunton, TA4 3SF","https://www.google.com/maps/@51.0816041685227,-3.244884503094031,16z",20141.21744
Great Smeaton Primary School,,"https://www.google.com/maps/@54.43332734277574,-1.4653961511708051,16z",20142.01465
Oswaldtwistle White Ash School,"Thwaites Road, Accrington, BB5 4QG","https://www.google.com/maps/@53.74366390811822,-2.407076653468943,16z",20148.05783
Leys Farm Junior School,,"https://www.google.com/maps/@53.55714082784956,-0.662859741570816,16z",20157.58775
Camphill Village Trust,,"https://www.google.com/maps/@51.66391012181984,-0.34854290830621076,16z",20160.56858
Chater Junior School,,"https://www.google.com/maps/@51.65434056233268,-0.4018376291665657,16z",20165.82079
Ladybridge High School,"New York, BL3 4NG","https://www.google.com/maps/@53.56643100518682,-2.473015323155454,16z",20170.58592
Collingwood School & Media Arts College,,"https://www.google.com/maps/@55.15952975205373,-1.673006182193185,16z",20172.0445
Halstead Community Primary School,"Otford Lane, Halstead, TN14 7EA","https://www.google.com/maps/@51.32890793761884,0.13561379914452523,16z",20172.96838
UNKNOWN,,"https://www.google.com/maps/@51.30219904342548,-0.7442329317218778,16z",20173.88251
St Joseph's R.C. Voluntary Aided Primary School,"Durham Road, Durham, DH7 7LF","https://www.google.com/maps/@54.78224357977556,-1.6391271733523782,16z",20174.21642
UNKNOWN,,"https://www.google.com/maps/@51.79944569794263,-3.7186601442524716,16z",20174.49572
Henry Tyndale School,"Ship Lane, GU14 8BX","https://www.google.com/maps/@51.30223079826697,-0.74422714794949,16z",20177.87329
Brynamman Primary School,,"https://www.google.com/maps/@51.814142993256105,-3.8613975196195436,16z",20180.42981
St. Finian's School,,"https://www.google.com/maps/@51.422169493112285,-1.2552598524169483,16z",20180.77327
Thurton Church of England VC Primary School,NR14 6AT,"https://www.google.com/maps/@52.55776601053689,1.432196292568466,16z",20182.15783
Spetisbury CofE Primary School,"High Street, DT11 9DF","https://www.google.com/maps/@50.82666316007898,-2.130619072332915,16z",20183.34949
Hilgay Riverside Academy,"Church Road, Downham Market, PE38 0JL","https://www.google.com/maps/@52.55843039089553,0.3903263650121161,16z",20185.23315
Alleyn Court Preparatory School,,"https://www.google.com/maps/@51.550200344406385,0.7596888457557627,16z",20186.71301
Sampford Arundel Community Primary School,"Hele Lane, Wellington, TA21 9QN","https://www.google.com/maps/@50.96831301931809,-3.2644227530833456,16z",20186.78664
Ysgol Hen Felin,,"https://www.google.com/maps/@51.64222397719625,-3.4633690638256556,16z",20189.68872
Silver Tree Primary School,"Durham Road, Durham, DH7 7LF","https://www.google.com/maps/@54.778060992166196,-1.6401028518114709,16z",20189.77094
Ysgol Dyffryn Iâl,,"https://www.google.com/maps/@53.0626404695438,-3.1991082323604356,16z",20190.24103
Wyke Primary School,"School Lane, Normandy, GU3 2HS","https://www.google.com/maps/@51.255776557874626,-0.6851287259236796,16z",20190.2898
Bottesford Infant School,,"https://www.google.com/maps/@53.552425485548156,-0.654982730118947,16z",20190.41849
Pontrhondda Primary School,,"https://www.google.com/maps/@51.63873405799329,-3.45297838959433,16z",20195.6697
Rhosnesni High School,,"https://www.google.com/maps/@53.05415297260105,-2.974616172605059,16z",20197.48064
Saint Augustines RC High School,"Saint Augustine's RC High School, Elker Lane, Ribble Valley, BB7 9JA","https://www.google.com/maps/@53.81636039833397,-2.4259860295431994,16z",20198.55142
Billingborough Primary School,"Billingborough Primary School, Victoria Street, Sleaford, NG34 0NX","https://www.google.com/maps/@52.896619298675596,-0.34108226081230725,16z",20201.74458
Shorne C of E Primary School,"Cob Drive, Shorne, DA12 3DU","https://www.google.com/maps/@51.41481119272404,0.43333522951889564,16z",20211.60514
"The Sixth Form College, Farnborough",,"https://www.google.com/maps/@51.305167376806274,-0.7583910381545432,16z",20211.76172
St Peter's CE Primary School (Infant Department),,"https://www.google.com/maps/@53.49861148639102,-2.5373045971541854,16z",20215.02584
Devonshire Road Primary School,"Devonshire Road, Bolton, BL1 4ND","https://www.google.com/maps/@53.58194486647453,-2.459823877155682,16z",20216.27024
Manley Village School,WA6 9DU,"https://www.google.com/maps/@53.246302927573815,-2.733332725815646,16z",20218.76738
Saint Cuthberts Infant School,,"https://www.google.com/maps/@51.2034521302464,-2.6584609289780046,16z",20220.94884
Thornleigh Salesian College,"Sharples Park, Bolton, BL1 6PQ","https://www.google.com/maps/@53.60065300619519,-2.4428176857136736,16z",20223.53182
Laughton Community Primary School,"Church Lane, Lewes, BN8 6AH","https://www.google.com/maps/@50.89465833488854,0.1327835358463497,16z",20229.6002
Tendring Technology College (Frinton Campus and Sixth Form),"Rochford Way, Frinton-on-Sea, CO13 0AZ","https://www.google.com/maps/@51.84249909915164,1.2523519300845887,16z",20235.98502
Bottesford Junior School,,"https://www.google.com/maps/@53.55459087476536,-0.6754298318997833,16z",20241.19209
